operator_id,network_operator,service_area_id,node_id,node_label,node_kind,source_native_key,source_ids,evidence_status,status,notes
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:GYON11,Gyöngyös 11 kV,DSO_SUBSTATION,GYON11|Gyöngyös 11 kV,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:HATV,Hatvan,DSO_SUBSTATION,HATV|Hatvan,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:HEVE,Heves,DSO_SUBSTATION,HEVE|Heves,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:JBER,Jászberény,DSO_SUBSTATION,JBER|Jászberény,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:KBAR22,Kazincbarcika 22 kV,DSO_SUBSTATION,KBAR22|Kazincbarcika 22 kV,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:KBAR11,Kazincbarcika 11 kV,DSO_SUBSTATION,KBAR11|Kazincbarcika 11 kV,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:KFAL,Károlyfalva,DSO_SUBSTATION,KFAL|Károlyfalva,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:KORE,Kisköre,DSO_SUBSTATION,KORE|Kisköre,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:LORI,Lőrinci (Mátra),DSO_SUBSTATION,LORI|Lőrinci (Mátra),SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:MDEL,Miskolc Dél,DSO_SUBSTATION,MDEL|Miskolc Dél,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:MESZ,Miskolc Észak,DSO_SUBSTATION,MESZ|Miskolc Észak,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:MKOV,Mezőkövesd,DSO_SUBSTATION,MKOV|Mezőkövesd,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:MNYU22,Miskolc Nyugat 22 kV,DSO_SUBSTATION,MNYU22|Miskolc Nyugat 22 kV,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:MNYU11,Miskolc Nyugat 11 kV,DSO_SUBSTATION,MNYU11|Miskolc Nyugat 11 kV,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:NAGK,Nagykáta,DSO_SUBSTATION,NAGK|Nagykáta,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:NBAT,Nagybátony,DSO_SUBSTATION,NBAT|Nagybátony,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:NOGR,Nógrádkövesd,DSO_SUBSTATION,NOGR|Nógrádkövesd,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:NYEK,Nyékládháza,DSO_SUBSTATION,NYEK|Nyékládháza,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:OZDC,Ózd Center,DSO_SUBSTATION,OZDC|Ózd Center,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:OZDE,Ózd ÉMÁSZ,DSO_SUBSTATION,OZDE|Ózd ÉMÁSZ,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:RECS,Recsk,DSO_SUBSTATION,RECS|Recsk,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:RETS,Rétság,DSO_SUBSTATION,RETS|Rétság,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:STAR,Salgótarján,DSO_SUBSTATION,STAR|Salgótarján,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:SZEC,Szécsény,DSO_SUBSTATION,SZEC|Szécsény,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:SZER,Szerencs,DSO_SUBSTATION,SZER|Szerencs,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:TUJV22,Tiszaújváros 22 kV,DSO_SUBSTATION,TUJV22|Tiszaújváros 22 kV,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:TUJV11,Tiszaújváros 11 kV,DSO_SUBSTATION,TUJV11|Tiszaújváros 11 kV,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:JFEN,Jászfényszaru,DSO_SUBSTATION,JFEN|Jászfényszaru,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:MAKL,Maklár,DSO_SUBSTATION,MAKL|Maklár,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:MKEL,Miskolc Kelet,DSO_SUBSTATION,MKEL|Miskolc Kelet,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:MBOG,Miskolc Bogáncs utca,DSO_SUBSTATION,MBOG|Miskolc Bogáncs utca,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:SZIK,Szikszó,DSO_SUBSTATION,SZIK|Szikszó,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:SULY,Sülysáp,DSO_SUBSTATION,SULY|Sülysáp,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:SKER,Sajókeresztúr,DSO_SUBSTATION,SKER|Sajókeresztúr,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
MVM_EMASZ,MVM Émász Áramhálózati Kft.,MVM_EMASZ:SERVICE_AREA,MVM_EMASZ:EGKE,Eger Kelet,DSO_SUBSTATION,EGKE|Eger Kelet,SRC-B10-MVM-EMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public node identity fact from the current consumption-side free-capacity table; not proof of complete operator inventory."
